,product_id,product_name,unit,product_type,brand_name,manufacturer_name,l0_category,l1_category,l2_category,l0_category_id,l1_category_id,l2_category_id
11785,36700,Durex Play Intimate Sweet Strawberry Lubricant,50 ml,Lubricant,Durex,Reckitt Benckiser India Ltd. Health,Pharma & Wellness,Sexual Wellness,Sexual Wellness,287,707,707
11786,481203,Royal Canin Persian Chicken Pellet Dry Food (Adult 40),2 kg,Dry Food,Royal Canin,Ryal Vuitton Private Limited,Pet Care,Cat Food & Treats,Cat Food & Treats,5,134,134
11787,475850,Parsley - Hydroponically Grown,25 g,Parsley,,HOT,Vegetables & Fruits,Organic & Hydroponic,Organic & Hydroponic,1487,742,742
11788,458130,Storia 100% Tender Coconut Water - Pack of 2,2 x 1 l,Coconut Water,Storia,Drytech Processes (I) Pvt. Ltd.,Cold Drinks & Juices,Coldpress,Coldpress,332,91,91
11789,467787,Chheda's Yellow Banana Chips - Pack of 2,2 x 170 g,Banana Chips,Chheda's,CHHEDA SPECIALITIES FOODS PVT LTD,Munchies,Chips & Crisps,Other Chips,1237,940,1174
11790,492528,The Body Shop Moringa Perfume,30 ml,Perfume,The Body Shop,Pari International,Personal Care,Deodorants & Powders,Perfumes,163,1115,167
11791,490968,Nivea Men Deep Impact Freshness Deodorant Roll On + Nivea Whitening Sensitive Roll On Combo,50 ml + 50 ml,Combo,,,Personal Care,Deodorants & Powders,Deodorant,163,1115,1116
11792,438755,Whole Farm Pesticide-Free Foxtail Millet,500 g,Pesticide-Free Foxtail Millet,Whole Farm,HOT,Organic & Premium,Rice & Rice Products,Rice & Rice Products,175,1935,1935
11793,392399,Chakki Atta (5 kg) - Pack of 2,2 x 5 kg,Atta,,HOT,"Atta, Rice & Dal",Atta,Atta,16,1165,1165
11794,494149,Bhagyalakshmi Chana Dal - Pack of 2,2 x 500 g,Chana Dal,Bhagyalakshmi,SRI BHAGYALAKSHMI AGRO LTD,"Atta, Rice & Dal","Toor, Urad & Chana",Chana,16,1010,1702
11795,415585,GHD Meetha Amla Mouth Freshener,160 g,Mouth Freshener,GHD,HOT,Sweet Tooth,Mouth Fresheners,Mouth Fresheners,9,1933,1933
11796,490759,Perfora Teeth Whitening Pen - Vanilla Mint,1 piece (2 ml),Teeth Whitening Pen,Perfora,Chipper Consumer Pvt. Ltd.,Personal Care,Oral Care,More Oral Care Products,163,722,363
11797,493321,Jade Forest Ginger Ale - Pack of 4,4 x 250 ml,Ale,Jade Forest,Jayanti Cold Storage,Cold Drinks & Juices,Soft Drinks,Non-Alcoholic Drinks,332,1102,1486
11798,495099,Safe Harvest Pesticide-Free Tamarind Whole - Pack of 2,2 x 500 g,Pesticide-Free Tamarind Whole,Safe Harvest,SAFE HARVEST PVT LTD,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
11799,21858,Biotique Orange Peel Renewing Bathing Bar,150 g,Bathing Bar,Biotique,Bio Veda Action Research Company,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
11800,487347,Barilla Tortiglioni Pasta,500 g,Pasta,Barilla,Starlite,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
11801,491767,Chef Urbano Quinoa Penne Pasta,300 g,Pasta,Chef Urbano,,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
11802,36195,Jacker Hot & Spicy Potato Chips,160 g,Potato Chips,Jacker,DUGAR OVERSEAS PVT LTD,Organic & Premium,Snacks & Munchies,Snacks & Munchies,175,82,82
11803,115691,"Vaseline Intensive Care Deep Moisture Body Lotion (Long Lasting Moisturization For Healthy, Glowing Skin)",200 ml,Body Lotion,Vaseline,Hindustan Unilever Ltd.,Personal Care,Body Moisturizers & More,Body Lotions,163,690,165
11804,350285,Dettol Original Germ Protection Liquid Soap Hand Wash,200 ml,Hand Wash,Dettol,Reckitt Benckiser India Ltd. Health,Personal Care,Handwash,Handwash,163,699,699
11805,127688,Maggi Pichkoo Tomato Ketchup,90 g,Tomato Ketchup,Maggi,Nestle India,Sauces & Spreads,Tomato & Chilli Ketchups,Tomato & Chilli Ketchups,972,1131,1131
11806,352644,Ariel Front Load Matic Detergent Powder,1 kg,Matic Detergent Powder,Ariel,PROCTER & GAMBLE INDIA,Cleaning Essentials,Detergent Powder & Bars,Detergent Powders,18,983,54
11807,63834,Double Horse Vermicelli Kheer Dessert Mix,300 g,Dessert Mix,Double Horse,Manjilas Food Tech Pvt. Ltd.,Instant & Frozen Food,Instant Mixes,Dessert Mixes,15,965,1752
11808,492856,Weikfield Corn Flour (Starch) - Pack of 3,3 x 100 g,Corn Flour (Starch),Weikfield,WEIKFIELD FOODS PVT LTD,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
11809,492797,Kitchen Xpress Gota Mix Flour - Pack of 3,3 x 400 g,Mix Flour,Kitchen Xpress,KITCHEN XPRESS OVERSEAS LTD,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
11810,485252,Pedigree Meat Jerky Barbecue Chicken Dog Treat Adult - Pack of 2,2 x 80 g,Dog Treat,Pedigree,MARS INTERNATIONAL INDIA PVT LTD,Pet Care,Dog Food & Treats,Dog Food & Treats,5,133,133
11811,486091,Hoegaarden 0.0 Non-alcoholic Drink - Pack of 4,4 x 330 ml,Non-alcoholic Drink,Hoegaarden,Anheuser-busch InBev,Cold Drinks & Juices,Soft Drinks,Non-Alcoholic Drinks,332,1102,1486
11812,487685,Bavaria 0.0 Malt Drink - Peach Flavour - Pack of 3,3 x 330 ml,Malt Drink,Bavaria,,Cold Drinks & Juices,Soft Drinks,Non-Alcoholic Drinks,332,1102,1486
11813,489556,LetsShave Agran & Willow After Shave Balm Pack of 1 - Pack of 2,2 x 1 unit,After Shave Balm,LetsShave,LETSSHAVE PVT. LTD.,Personal Care,Men's Grooming,After Shave Lotion,163,692,1119
11814,491993,Currygram Chettinad Masala Curry Paste - Pack of 2,2 x 300 g,Curry Paste,Currygram,Conscious Food,Sauces & Spreads,Cooking Sauces & Paste,Cooking Paste & Others,972,929,932
11815,495927,Plum BodyLovin' Drivin Me Cherry Body Lotion - Buy 1 Get 1 Free,2 x 240 ml,Body Lotion,Plum BodyLovin',Pureplay Skin Sciences India Pvt. Ltd.,Personal Care,Body Moisturizers & More,Body Lotions,163,690,165
11816,483974,Fresca Mango Drink - Pack of 2,2 x 1 l,Mango Drink,Fresca,SHRI BANKEY BEHARI FOODS,Cold Drinks & Juices,Fruit Juices,Mango Drinks & Juices,332,955,1108
11817,17220,Tong Garden Black Pepper Cashewnut,35 g,Cashewnut,Tong Garden,TONG GARDEN COMPANY,Organic & Premium,"Dry Fruits, Nuts & Seeds","Dry Fruits, Nuts & Seeds",175,1937,1937
11818,483991,KitKat Senses Mini Moments Chocolate,203 g,Chocolate,KitKat,,Sweet Tooth,Chocolates,Wafer Chocolates,9,944,1172
11819,3033,Organic India Tulsi Sweet Lemon Tea Bags,25 units,Tea Bags,Organic India,ORGANIC INDIA PVT. LTD.,"Tea, Coffee & Health Drinks",Tea,Black Tea,12,957,1561
11820,476687,Rage Coffee Vanilla Bubblegum Coffee,50 g,Coffee,Rage Coffee,SWMABHAN COMMERCE PVT. LTD.,"Tea, Coffee & Health Drinks",Coffee,Instant Coffee,12,1322,958
11821,493337,Cadbury Curly Wurly Squirlies Chocolate,21.5 g,Chocolate,Cadbury,Snackstar,Sweet Tooth,Chocolate Packs,Chocolate Packs,9,1173,1173
11822,470481,Banana,1 piece,Banana,,HOT,Vegetables & Fruits,Fresh Fruits,Fresh Fruits,1487,1503,1503
11823,67849,Comfort After Wash Anti Bacterial Fabric Conditioner,860 ml,Fabric Conditioner,Comfort,Hindustan Unilever Ltd.,Cleaning Essentials,Laundry Additives,Laundry Additives,18,985,985
11824,398941,Durex Extra Time Condom - Pack of 2,2 x 10 units,Condom,Durex,Reckitt Benckiser India Ltd. Health,Pharma & Wellness,Sexual Wellness,Sexual Wellness,287,707,707
11825,17263,Sunsweet Prune Juice,946 ml,Juice,Sunsweet,Suresh Kumar & Co Impex Pvt. Ltd.,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
11826,23542,Conscious Food Palm Jaggery,500 g,Palm Jaggery,Conscious Food,Conscious Food,Organic & Premium,"Organic Salt, Sugar & Honey","Organic Salt, Sugar & Honey",175,1936,1936
11827,416354,Tata Sampann Unpolished Arhar Dal/Toor Dal - Pack of 2,2 x 500 g,Arhar Dal,Tata Sampann,Tata Consumer Products Ltd,"Atta, Rice & Dal","Toor, Urad & Chana",Arhar,16,1010,1195
11828,213910,Gangaur Wheat Daliya,500 g,Daliya,Gangaur,MANTRI AGRO INDUSTRIES,"Atta, Rice & Dal","Poha, Daliya & Other Grains",Daliya,16,1295,1298
11829,424417,Mamaearth Plant Based Baby Laundry Detergent,1 l,Baby Laundry Detergent,Mamaearth,HONASA CONSUMER PVT LTD,Baby Care,Cleaning Needs,Cleaning Needs,7,85,85
11830,41994,Amulspray Baby Milk Powder,1 kg,Baby Milk Powder,Amulspray,GCMMF,Baby Care,Baby Food,6-12 Months,7,1590,1591
11831,483452,Kiwi Kisan Window Murmura Corn Namkeen,150 g,Namkeen,Kiwi Kisan Window,Kiwi Kisan Window Pvt. Ltd.,Munchies,Bhujia & Mixtures,Bhujia & Mixtures,1237,1178,1178
11832,484365,Chef's Basket Durum Wheat Penne Domestic Pasta - Pack of 2,2 x 500 g,Domestic Pasta,Chef's Basket,WEIKFIELD FOODS PVT LTD,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
11833,388623,SaveMore Lime Dishwash Gel - Buy 1 Get 1 Free (2x750 ml),2 x 750 ml,Dishwash Gel,SaveMore,HOT,Cleaning Essentials,Dishwashing Gels & Powder,Dishwashing Gels & Powder,18,1078,1078
11834,493266,Cornitos Sizzlin Jalapeno Nachos + Coca-Cola Soft Drink Combo,150 g + 750 ml,Combo,,,Munchies,Nachos,Nachos,1237,316,316
11835,483681,Chetran's Pudina Chutney Soya Sandwich Spread (Eggless) - Pack of 2,2 x 200 g,Sandwich Spread,Chetran's,Chetran Foods Pvt. Ltd.,Sauces & Spreads,Dips & Spreads,Spreads,972,974,35
11836,482715,Boroplus Aloe Vera Gel (with Green Tea),200 ml,Gel,Boroplus,Emami Ltd,Personal Care,Facial Care,Face Care,163,1117,1306
11837,492519,Bioderma Sensibio H2O Micellar Water (Sensitive Skin),250 ml,Micellar Water,Bioderma,Pari International,Personal Care,Facial Care,Face Care,163,1117,1306
11838,378737,Balaji Healthy Bites Plain Khakhra Namkeen - Pack of 2,2x220 g,Namkeen,Balaji,BALAJI WAFERS PVT LTD.,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
11839,483551,Bath & Body Works Champagne Toast Fragrance Mist,236 ml,Fragrance Mist,Bath & Body Works,,Personal Care,Deodorants & Powders,Perfumes,163,1115,167
11840,428602,Snickers Miniatures Peanut Filled Chocolate - Pack of 2,2 x 170 g,Chocolate,Snickers,Mars Intl,Sweet Tooth,Chocolate Packs,Chocolate Packs,9,1173,1173
11841,41926,Kama Ayurveda Pure Rose Water,50 ml,Rose Water,Kama Ayurveda,Kama Ayurveda Pvt. Ltd.,Personal Care,Deodorants & Powders,body mist,163,1115,358
11842,441872,Grocery Premium Raw Sonamasuri Rice,25 kg,Raw Sonamasuri Rice,Grocery,HOT,"Atta, Rice & Dal",Rice,Sonamasuri & Kolam,16,1161,1192
11843,477180,Veerabhadra Namkeen,200 g,Namkeen,Veerabhadra,Veerabhadra Enterprises,Munchies,Bhujia & Mixtures,Bhujia & Mixtures,1237,1178,1178
11844,391602,Sunfeast Yippee Tricolor Creamy Corn Instant Pasta - Pack of 2,2 x 65 g,Instant Pasta,Sunfeast Yippee,ITC Limited,Instant & Frozen Food,Pasta,Instant Pasta,15,968,963
11845,481993,Evolve Ragi Chips - Pack of 2,2 x 50 g,Chips,Evolve,HOT,Munchies,Healthy Snacks,Healthy Snacks,1237,816,816
11846,489640,Vega 4 in 1 Foot Scrubber - Pack of 2,2 x 1 unit,Foot Scrubber,Vega,Vega Industries Private Ltd.,Personal Care,Women's Grooming,Tools & Brushes,163,1893,182
11847,404853,Raw Pressery Valencia Orange Cold Pressed Juice - Pack of 2,2 x 250 ml,Juice,Raw Pressery,RAKYAN BEVERAGES PVT. LTD.,Cold Drinks & Juices,Coldpress,Coldpress,332,91,91
11848,355008,Baby Spinach - Hydroponically Grown,100 g,Spinach,,Triton Foodworks Pvt. Ltd.,Vegetables & Fruits,Organic & Hydroponic,Organic & Hydroponic,1487,742,742
11849,486069,Lay's Spicy Green Pepper Potato Chips,165 g,Potato Chips,Lay's,,Munchies,Chips & Crisps,Potato Chips,1237,940,26
11850,486701,Pringles Ranch Potato Chips - Pack of 2,2 x 158 g,Potato Chips,Pringles,Kelloggs India,Munchies,Chips & Crisps,Potato Chips,1237,940,26
11851,490224,Organic Roots Curry Leaves Chutney,30 g,Chutney,Organic Roots,Indic Roots Pvt. Ltd.,Sauces & Spreads,Chutney & Pickle,Chutney,972,1126,1827
11852,482977,Rajnigandha Silver Pearls Mouth Freshener - Pack of 2,2 x 6 g,Mouth Freshener,Rajnigandha,DS Confectionery Products Ltd.,Sweet Tooth,Mouth Fresheners,Mouth Fresheners,9,1933,1933
11853,478094,Paul and Mike 64% Vegan Dark Chocolate Bar (Jamun),68 g,Dark Chocolate Bar,Paul and Mike,Starlite,Sweet Tooth,Chocolates,Chocolate Bestsellers,9,944,27
11854,479175,GuyLian Dark Chocolate Bar,100 g,Dark Chocolate Bar,GuyLian,Max Inc.,Organic & Premium,Chocolates & Candies,Chocolates & Candies,175,1044,1044
11855,24163,Catch Clear Black Currant Flavoured Water,750 ml,Flavoured Water,Catch,D S Group (Spices),Cold Drinks & Juices,Water & Ice Cubes,Mineral Water,332,270,22
11856,492449,Walkers Sensations Roasted Chicken & Thyme Flavour Potato Crisps,150 g,Potato Crisps,Walkers,Snackstar,Munchies,Chips & Crisps,Crisps & Puffs,1237,940,1177
11857,482667,"Tresemme Compressed Hair Spray (Texture, Hold Level 1)",155 g,Hair Spray,Tresemme,,Personal Care,Hair Oil & Serum,Hair Oil & Serum,163,702,702
11858,475312,L'Occitane Hair Thickening Body and Strength Shampoo,300 ml,Shampoo,L'Occitane,L'Occitane India Pvt Ltd,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
11859,213790,Godrej Expert Rich Creme Hair Colour (Natural Brown (4.00)),62 g + 50 ml,Hair Colour,Godrej Expert Rich Creme,Godrej Consumer Products Ltd,Personal Care,Hair Colour & More,Hair Colour,163,691,701
11860,483928,Svami Light Tonic Water - Pack of 2,2 x 200 ml,Tonic Water,Svami,Foxtrot Beverages Pvt Ltd,Cold Drinks & Juices,Soda & Mixers,Cocktail Mixers & Tonic Water,332,1599,1103
11861,389952,GMC Khichdi Mix,500 g,Khichdi Mix,GMC,HOT,"Atta, Rice & Dal","Rajma, Chhole & Others",Dried Peas & Others,16,1573,1009
11862,52740,Garden Farsan Mixture Namkeen,140 g,Mixture Namkeen,Garden,Cavin Kare Pvt. Ltd.,Munchies,Bhujia & Mixtures,Bhujia & Mixtures,1237,1178,1178
11863,486024,Monster Mule Ginger Brew Energy Drink,500 ml,Energy Drink,Monster,,Cold Drinks & Juices,Energy Drinks,Energy Drinks,332,19,19
11864,486813,4700BC Protein Pops Makhana (Simply Roasted) - Pack of 2,2 x 35 g,Makhana,4700BC,ZEA MAIZE PVT. LTD.,Munchies,Healthy Snacks,Healthy Snacks,1237,816,816
11865,489254,Sprig Wasabi Aioli Sauce,260 g,Sauce,Sprig,Starlite,Sauces & Spreads,Cooking Sauces & Paste,Chinese Sauces,972,929,833
11866,496343,Hommade Garlic Paste - Pack of 2,2 x 200 g,Garlic Paste,Hommade,Dabur India Pvt Ltd,Sauces & Spreads,Cooking Sauces & Paste,Cooking Paste & Others,972,929,932
11867,493100,VS Mani & Co. Pepper Murukku - Pack of 2,2 x 150 g,Murukku,VS Mani & Co.,VS Mani Private Limited,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
11868,303858,Avene Very High Protection SPF 50+ Sunscreen,50 ml,Sunscreen,Avene,Pari International,Personal Care,Facial Care,Face Cream & Lotion,163,1117,164
11869,489458,Meera Strong & Healthy Shampoo - Pack of 2,2 x 1 l,Shampoo,Meera,Cavin Kare Pvt. Ltd.,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
11870,489636,Margo Original Neem Soap - Pack of 2,2 x (8 x 125 g),Soap,Margo,Jyothy Laboratories Pvt Ltd,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
11871,489605,Biotique Onion Black Seed Onion Oil - Pack of 2,2 x 200 ml,Onion Oil,Biotique,Bio Veda Action Research Company,Personal Care,Hair Oil & Serum,Hair Oil & Serum,163,702,702
11872,495193,Natureland Murmure Organic Murmura - Pack of 2,2 x 200 g,Organic Murmura,Natureland,NATURELAND ORGANIC FOODS PVT LTD,Organic & Premium,Rice & Rice Products,Rice & Rice Products,175,1935,1935
11873,388291,GMC Soy Sauce,220 g,Soy Sauce,GMC,HOT,Sauces & Spreads,Asian Sauces,Asian Sauces,972,1130,1130
11874,402546,Closeup Nature Boost Mouthwash,250 ml,Mouthwash,Closeup,Hindustan Unilever Ltd.,Personal Care,Oral Care,Mouthwash & Spray,163,722,725
11875,403541,"Colgate MaxFresh Plax Antibacterial, 24/7 Fresh Breath - Fresh Tea Mouthwash - Buy 1 Get 1 Free",2 x 250 ml,Mouthwash,Colgate MaxFresh,COLGATE PALMOLIVE INDIA LTD,Personal Care,Oral Care,Mouthwash & Spray,163,722,725
11876,477169,Britannia Classic Cheese Spread 100 g,100 g,Cheese Spread,Britannia,Britannia Dairy,Sauces & Spreads,Dips & Spreads,Cheese Spreads,972,974,1099
11877,124026,Wingreens Farms Peri Peri Hummus Dip,150 g,Hummus Dip,Wingreens Farms,WINGREENS FARMS PVT LTD.,Sauces & Spreads,Dips & Spreads,Dips,972,974,89
11878,436311,GHD Chana Jor Garam Namkeen,150 g,Namkeen,GHD,HOT,Munchies,Healthy Snacks,Healthy Snacks,1237,816,816
11879,409659,Sams Red Chilli Sauce - Buy 1 Get 1 Free,2 x 200 g,Sauce,Sams,SAMS FRUIT PRODUCTS PVT LTD,Sauces & Spreads,Asian Sauces,Asian Sauces,972,1130,1130
11880,483033,Nestle Munch Wafer Chocolate - Pack of 2,2 x 18 g,Wafer Chocolate,Nestle,Nestle India,Sweet Tooth,Chocolates,Chocolate Bestsellers,9,944,27
11881,124020,Wingreens Farms Garlic Dip,150 g,Dip,Wingreens Farms,WINGREENS FARMS PVT LTD.,Sauces & Spreads,Dips & Spreads,Dips,972,974,89
11882,13403,American Garden Creamy Peanut Butter,340 g,Peanut Butter,American Garden,BAJORIA FOODS,Organic & Premium,Sauces & Spreads,Sauces & Spreads,175,1128,1128
11883,471837,Wingreens Farms Chipotle Sandwich Spread - Pack of 2,2 x 180 g,Sandwich Spread,Wingreens Farms,WINGREENS FARMS PVT LTD.,Sauces & Spreads,Dips & Spreads,Spreads,972,974,35
11884,483249,Rajdhani Besan - Pack of 2,2 x 1 kg,Besan,Rajdhani,Rajdhani Flour Mills Ltd,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
11885,475693,"Charmis Deep Nourishing Cold Cream (With Vitamin A, C & E)",200 ml,Cold Cream,Charmis,ITC Limited,Personal Care,Facial Care,Face Cream & Lotion,163,1117,164
11886,492580,GMC Corn Flour (Starch)/Starch - Pack of 2,2 x 500 g,Corn Flour (Starch),GMC,HOT,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
11887,80155,Bhagyalakshmi Fried Gram,500 g,Gram,Bhagyalakshmi,SRI BHAGYALAKSHMI AGRO LTD,"Atta, Rice & Dal","Toor, Urad & Chana",Chana,16,1010,1702
11888,490920,Zandu Ortho Vedic Oil - Buy 2 Get 1 Free,3 x 50ml + 10ml,Oil,Zandu,Emami Ltd,Pharma & Wellness,Wound Care And Pain Relief,Wound Care And Pain Relief,287,155,155
11889,490539,Toyo Kombucha Non-Alcoholic Sparkling Tea (Lemon Grass),330 ml,Sparkling Tea,Toyo Kombucha,K95 Foods Private Limited,Organic & Premium,Beverages,Beverages,175,655,655
11890,239471,Genteel Liquid Detergent - Buy 1 Get 1 Free,2 x 1 kg,Liquid Detergent,Genteel,Godrej Consumer Products Ltd,Cleaning Essentials,Liquid Detergents,Liquid Detergents,18,1077,1077
11891,484411,Knorr International Hong Kong Manchow Noodle Soup - Pack of 2,2 x 42 g,Soup,Knorr,Hindustan Unilever Ltd.,Instant & Frozen Food,Soup,Soup,15,964,964
11892,53247,Uttam Sooji/Rava,500 g,Sooji,Uttam,SHREE BHAGWATI FLOUR & FOODS PVT LTD,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
11893,490477,The Body Shop Vitamin E Hydrating Toner,250 ml,Toner,The Body Shop,Pari International,Personal Care,Facial Care,Face Care,163,1117,1306
11894,44522,Medimix Sandal Soap - Buy 3 Get 1 Free,4 x 125 g,Soap,Medimix,AVA CHOLAYIL HEALTH CARE PVT. LTD.,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
11895,480585,Rage Coffee Irish Hazelnut Liquid Coffee,200 ml,Coffee,Rage Coffee,Swmabhan Commerce Pvt. Ltd.,"Tea, Coffee & Health Drinks",Coffee,Instant Coffee,12,1322,958
11896,438122,Arhar Dal/Toor Dal,1 kg,Arhar Dal,,Victoria Foods Pvt. Ltd.,"Atta, Rice & Dal","Toor, Urad & Chana",Arhar,16,1010,1195
11897,34343,Bikano Kali Mirch Papad,200 g,Papad,Bikano,BIKANERVALA FOODS PRIVATE LIMITED,Munchies,Papad & Fryums,Papad & Fryums,1237,80,80
11898,484617,Cherry Blossom Dark Tan Wax Shoe Polish - Pack of 2,2 x 15 g,Shoe Polish,Cherry Blossom,Reckitt Benckiser India Ltd Hyho,Cleaning Essentials,Shoe Polish & Brush,Shoe Polish & Brush,18,57,57
11899,484674,Devan's Special Blend Coffee,500 g,Coffee,Devan's,,"Tea, Coffee & Health Drinks",Coffee,Roasted & Ground Coffee,12,1322,720
11900,382582,Scotch Brite Easy Sweeper Wet Floor Cloth,8 Refills,Floor Cloth,Scotch Brite,3M India,Cleaning Essentials,Cleaning Tools,Cleaning Accessories,18,1082,1283
11901,380113,SaveMore Toilet Cleaner Block,200 g,Toilet Cleaner Block,SaveMore,HOT,Cleaning Essentials,Toilet Cleaners & More,Toilet Cleaners & More,18,987,987
11902,86967,Organic Tattva Organic Saunf Seeds/Fennel seeds,100 g,Organic Saunf Seeds,Organic Tattva,Mehrotra Consumer Products Pvt. Ltd.,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
11903,109774,Gillette Fusion Hydra Shaving Gel - Sensitive Skin,200 ml,Shaving Gel,Gillette Fusion,PROCTER & GAMBLE INDIA,Personal Care,Men's Grooming,"Shaving Cream, Foam & Gel",163,692,705
11904,492348,Vidal Strawberry Flavour Sour Stick Candy,100 g,Candy,Vidal,Snackstar,Sweet Tooth,Candies & Gum,Candies,9,1930,1931
11905,496877,Halls Cool Mentho-Lyptus Candy - Pack of 3,3 x 22 g,Candy,Halls,,Sweet Tooth,Candies & Gum,Candies,9,1930,1931
11906,403130,Real Masala Pomegranate Juice - Pack of 2,2 x 1 l,Juice,Real,Dabur India Pvt Ltd,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
11907,17772,iD Idli & Dosa Batter (1 kg),1 kg,Batter,iD,ID FRESH,Instant & Frozen Food,Batter,Batter,15,1425,1425
11908,279433,HE Respect Deodorant Spray,150 ml,Deodorant Spray,HE,Emami Ltd,Personal Care,Deodorants & Powders,Deodorant,163,1115,1116
11909,198084,Safe Harvest Pesticide-Free Coriander Seeds,200 g,Pesticide-Free Coriander Seeds,Safe Harvest,SAFE HARVEST PVT LTD,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
11910,493392,One8 Active Perfume Body Deodorant Spray - Buy 1 Get 1 Free,2 x 200 ml,Deodorant Spray,One8,ACCRA PAC (INDIA) PVT. LTD.,Personal Care,Deodorants & Powders,Perfumes,163,1115,167
11911,494118,The Boss Economy Boiled Ponni Rice - Pack of 2,2 x 5 kg,Boiled Ponni Rice,The Boss,Jayanthi Agro Industries,"Atta, Rice & Dal",Rice,Ponni Rice,16,1161,1482
11912,492764,Gangaur Sooji/Rava - Pack of 3,3 x 500 g,Sooji,Gangaur,MANTRI AGRO INDUSTRIES,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
11913,492541,Bahut Badiya Sooji - Pack of 2,2 x 1 kg,Sooji,Bahut Badiya,VISHWA BHARATI FOODS PRIVATE LIMITED,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
11914,439929,Garden Bhel Puri / Bhel Namkeen,85 g,Bhel Namkeen,Garden,Cavin Kare Pvt. Ltd.,Munchies,Bhujia & Mixtures,Bhujia & Mixtures,1237,1178,1178
11915,429185,7UP Soft Drink (Can) - Pack of 4,4x250 ml,Soft Drink,7UP,PEPSI CO BEVERAGES,Cold Drinks & Juices,Soft Drinks,Cold Drink Cans,332,1102,1107
11916,489058,4700BC Himalayan Salt Caramel Popcorn - Pack of 4,4 x 60 g,Popcorn,4700BC,ZEA MAIZE PVT. LTD.,Munchies,Popcorn,Popcorn,1237,156,156
11917,495293,Praakritik Apple Cider Organic Vinegar - Pack of 2,2 x 250 ml,Organic Vinegar,Praakritik,Shashi Natural and Organics Pvt. Ltd.,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
11918,495218,Safe Harvest Pesticide-Free Seasoning - Pack of 2,2 x 25 g,Pesticide-Free Seasoning,Safe Harvest,SAFE HARVEST PVT LTD,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
11919,480579,Paper Boat Swing Zesty Pomegranate Juice,600 ml,Juice,Paper Boat,HECTOR BEVERAGES PVT LTD,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
11920,477236,Nongshim Big Bowl Shin Kimchi Noodle Soup,112 g,Soup,Nongshim,Rama Vision Ltd.,Organic & Premium,Noodles & Pasta,Noodles & Pasta,175,1313,1313
11921,455555,Charmis Deep Radiance Vitamin C Hand Cream - Pack of 2,2 x 50 g,Hand Cream,Charmis,ITC Limited,Personal Care,Hand & Foot Care,Hand & Foot Care,163,698,698
11922,396161,Tata Coffee Grand - Instant Coffee - Pack of 2,2 x 50 g,Instant Coffee,Tata Coffee,Tata Consumer Products Ltd,"Tea, Coffee & Health Drinks",Coffee,Instant Coffee,12,1322,958
11923,59595,Ganesh Chana Sattu,500 g,Sattu,Ganesh,GANESH GRAINS LTD,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
11924,481137,Licious Boneless Chicken Breast,450 g,Chicken Breast,Licious,DELIGHTFUL GOURMET PVT LTD,"Chicken, Meat & Fish",Chicken,Fresh Chicken,4,1362,1367
11925,493170,Astonish Herbal Escape Disinfectant Spray,550 ml,Disinfectant Spray,Astonish,,Cleaning Essentials,Disinfectant & More,Disinfectant Sprays,18,1784,1874
11926,496196,Valrhona Guanaja Dark Chocolate Bar (70% Cocoa),120 g,Dark Chocolate Bar,Valrhona,Cococart Ventures Private Limited,Sweet Tooth,Chocolates,Chocolate Bars,9,944,1736
11927,223819,Lay's Crispz Herb & Onion Potato Chips,47 g,Potato Chips,Lay's,Pepsi Food,Munchies,Chips & Crisps,Potato Chips,1237,940,26
