date,product_id,product_name,opening_stock,sales_quantity,stock_received,closing_stock,average_daily_demand,lead_time_days,safety_stock,reorder_point,reorder_quantity,stockout_flag,overstock_flag
2022-04-01,445705,Paper Boat Swing Pulpy Orange Juice,398,39,0,359,30,2,47,107,240,0,0
2022-04-02,445705,Paper Boat Swing Pulpy Orange Juice,359,35,0,324,30,2,47,107,240,0,0
2022-04-03,445705,Paper Boat Swing Pulpy Orange Juice,324,33,0,291,30,2,47,107,240,0,0
2022-04-04,445705,Paper Boat Swing Pulpy Orange Juice,291,23,0,268,30,2,47,107,240,0,0
2022-04-05,445705,Paper Boat Swing Pulpy Orange Juice,268,32,0,236,30,2,47,107,240,0,0
2022-04-06,445705,Paper Boat Swing Pulpy Orange Juice,236,25,0,211,30,2,47,107,240,0,0
2022-04-07,445705,Paper Boat Swing Pulpy Orange Juice,211,34,0,177,30,2,47,107,240,0,0
2022-04-08,445705,Paper Boat Swing Pulpy Orange Juice,177,24,0,153,30,2,47,107,240,0,0
2022-04-09,445705,Paper Boat Swing Pulpy Orange Juice,153,34,0,119,30,2,47,107,240,0,0
2022-04-10,445705,Paper Boat Swing Pulpy Orange Juice,119,40,0,79,30,2,47,107,240,0,0
2022-04-11,445705,Paper Boat Swing Pulpy Orange Juice,79,33,240,286,30,2,47,107,240,0,0
2022-04-12,445705,Paper Boat Swing Pulpy Orange Juice,286,32,0,254,30,2,47,107,240,0,0
2022-04-13,445705,Paper Boat Swing Pulpy Orange Juice,254,37,0,217,30,2,47,107,240,0,0
2022-04-14,445705,Paper Boat Swing Pulpy Orange Juice,217,43,0,174,30,2,47,107,240,0,0
2022-04-15,445705,Paper Boat Swing Pulpy Orange Juice,174,29,0,145,30,2,47,107,240,0,0
2022-04-16,445705,Paper Boat Swing Pulpy Orange Juice,145,34,0,111,30,2,47,107,240,0,0
2022-04-17,445705,Paper Boat Swing Pulpy Orange Juice,111,41,0,70,30,2,47,107,240,0,0
2022-04-18,445705,Paper Boat Swing Pulpy Orange Juice,70,35,240,275,30,2,47,107,240,0,0
2022-04-19,445705,Paper Boat Swing Pulpy Orange Juice,275,15,0,260,30,2,47,107,240,0,0
2022-04-20,445705,Paper Boat Swing Pulpy Orange Juice,260,25,0,235,30,2,47,107,240,0,0
2022-04-21,445705,Paper Boat Swing Pulpy Orange Juice,235,36,0,199,30,2,47,107,240,0,0
2022-04-22,445705,Paper Boat Swing Pulpy Orange Juice,199,27,0,172,30,2,47,107,240,0,0
2022-04-23,445705,Paper Boat Swing Pulpy Orange Juice,172,41,0,131,30,2,47,107,240,0,0
2022-04-24,445705,Paper Boat Swing Pulpy Orange Juice,131,44,0,87,30,2,47,107,240,0,0
2022-04-25,445705,Paper Boat Swing Pulpy Orange Juice,87,26,240,301,30,2,47,107,240,0,0
2022-04-26,445705,Paper Boat Swing Pulpy Orange Juice,301,22,0,279,30,2,47,107,240,0,0
2022-04-27,445705,Paper Boat Swing Pulpy Orange Juice,279,27,0,252,30,2,47,107,240,0,0
2022-04-28,445705,Paper Boat Swing Pulpy Orange Juice,252,27,0,225,30,2,47,107,240,0,0
2022-04-29,445705,Paper Boat Swing Pulpy Orange Juice,225,42,0,183,30,2,47,107,240,0,0
2022-04-30,445705,Paper Boat Swing Pulpy Orange Juice,183,22,0,161,30,2,47,107,240,0,0
2022-05-01,445705,Paper Boat Swing Pulpy Orange Juice,161,36,0,125,30,2,47,107,240,0,0
2022-05-02,445705,Paper Boat Swing Pulpy Orange Juice,125,40,0,85,30,2,47,107,240,0,0
2022-05-03,445705,Paper Boat Swing Pulpy Orange Juice,85,36,240,289,30,2,47,107,240,0,0
2022-05-04,445705,Paper Boat Swing Pulpy Orange Juice,289,33,0,256,30,2,47,107,240,0,0
2022-05-05,445705,Paper Boat Swing Pulpy Orange Juice,256,29,0,227,30,2,47,107,240,0,0
2022-05-06,445705,Paper Boat Swing Pulpy Orange Juice,227,44,0,183,30,2,47,107,240,0,0
2022-05-07,445705,Paper Boat Swing Pulpy Orange Juice,183,28,0,155,30,2,47,107,240,0,0
2022-05-08,445705,Paper Boat Swing Pulpy Orange Juice,155,37,0,118,30,2,47,107,240,0,0
2022-05-09,445705,Paper Boat Swing Pulpy Orange Juice,118,29,0,89,30,2,47,107,240,0,0
2022-05-10,445705,Paper Boat Swing Pulpy Orange Juice,89,16,240,313,30,2,47,107,240,0,0
2022-05-11,445705,Paper Boat Swing Pulpy Orange Juice,313,28,0,285,30,2,47,107,240,0,0
2022-05-12,445705,Paper Boat Swing Pulpy Orange Juice,285,29,0,256,30,2,47,107,240,0,0
2022-05-13,445705,Paper Boat Swing Pulpy Orange Juice,256,29,0,227,30,2,47,107,240,0,0
2022-05-14,445705,Paper Boat Swing Pulpy Orange Juice,227,25,0,202,30,2,47,107,240,0,0
2022-05-15,445705,Paper Boat Swing Pulpy Orange Juice,202,35,0,167,30,2,47,107,240,0,0
2022-05-16,445705,Paper Boat Swing Pulpy Orange Juice,167,36,0,131,30,2,47,107,240,0,0
2022-05-17,445705,Paper Boat Swing Pulpy Orange Juice,131,28,0,103,30,2,47,107,240,0,0
2022-05-18,445705,Paper Boat Swing Pulpy Orange Juice,103,28,240,315,30,2,47,107,240,0,0
2022-05-19,445705,Paper Boat Swing Pulpy Orange Juice,315,22,0,293,30,2,47,107,240,0,0
2022-05-20,445705,Paper Boat Swing Pulpy Orange Juice,293,32,0,261,30,2,47,107,240,0,0
2022-05-21,445705,Paper Boat Swing Pulpy Orange Juice,261,40,0,221,30,2,47,107,240,0,0
2022-05-22,445705,Paper Boat Swing Pulpy Orange Juice,221,40,0,181,30,2,47,107,240,0,0
2022-05-23,445705,Paper Boat Swing Pulpy Orange Juice,181,26,0,155,30,2,47,107,240,0,0
2022-05-24,445705,Paper Boat Swing Pulpy Orange Juice,155,45,0,110,30,2,47,107,240,0,0
2022-05-25,445705,Paper Boat Swing Pulpy Orange Juice,110,27,0,83,30,2,47,107,240,0,0
2022-05-26,445705,Paper Boat Swing Pulpy Orange Juice,83,22,240,301,30,2,47,107,240,0,0
2022-05-27,445705,Paper Boat Swing Pulpy Orange Juice,301,20,0,281,30,2,47,107,240,0,0
2022-05-28,445705,Paper Boat Swing Pulpy Orange Juice,281,22,0,259,30,2,47,107,240,0,0
2022-05-29,445705,Paper Boat Swing Pulpy Orange Juice,259,33,0,226,30,2,47,107,240,0,0
2022-05-30,445705,Paper Boat Swing Pulpy Orange Juice,226,28,0,198,30,2,47,107,240,0,0
2022-05-31,445705,Paper Boat Swing Pulpy Orange Juice,198,25,0,173,30,2,47,107,240,0,0
2022-06-01,445705,Paper Boat Swing Pulpy Orange Juice,173,24,0,149,30,2,47,107,240,0,0
2022-06-02,445705,Paper Boat Swing Pulpy Orange Juice,149,22,0,127,30,2,47,107,240,0,0
2022-06-03,445705,Paper Boat Swing Pulpy Orange Juice,127,23,0,104,30,2,47,107,240,0,0
2022-06-04,445705,Paper Boat Swing Pulpy Orange Juice,104,38,240,306,30,2,47,107,240,0,0
2022-06-05,445705,Paper Boat Swing Pulpy Orange Juice,306,44,0,262,30,2,47,107,240,0,0
2022-06-06,445705,Paper Boat Swing Pulpy Orange Juice,262,44,0,218,30,2,47,107,240,0,0
2022-06-07,445705,Paper Boat Swing Pulpy Orange Juice,218,35,0,183,30,2,47,107,240,0,0
2022-06-08,445705,Paper Boat Swing Pulpy Orange Juice,183,26,0,157,30,2,47,107,240,0,0
2022-06-09,445705,Paper Boat Swing Pulpy Orange Juice,157,25,0,132,30,2,47,107,240,0,0
2022-06-10,445705,Paper Boat Swing Pulpy Orange Juice,132,36,0,96,30,2,47,107,240,0,0
2022-06-11,445705,Paper Boat Swing Pulpy Orange Juice,96,28,240,308,30,2,47,107,240,0,0
2022-06-12,445705,Paper Boat Swing Pulpy Orange Juice,308,33,0,275,30,2,47,107,240,0,0
2022-06-13,445705,Paper Boat Swing Pulpy Orange Juice,275,44,0,231,30,2,47,107,240,0,0
2022-06-14,445705,Paper Boat Swing Pulpy Orange Juice,231,32,0,199,30,2,47,107,240,0,0
2022-06-15,445705,Paper Boat Swing Pulpy Orange Juice,199,47,0,152,30,2,47,107,240,0,0
2022-06-16,445705,Paper Boat Swing Pulpy Orange Juice,152,22,0,130,30,2,47,107,240,0,0
2022-06-17,445705,Paper Boat Swing Pulpy Orange Juice,130,33,0,97,30,2,47,107,240,0,0
2022-06-18,445705,Paper Boat Swing Pulpy Orange Juice,97,32,240,305,30,2,47,107,240,0,0
2022-06-19,445705,Paper Boat Swing Pulpy Orange Juice,305,23,0,282,30,2,47,107,240,0,0
2022-06-20,445705,Paper Boat Swing Pulpy Orange Juice,282,36,0,246,30,2,47,107,240,0,0
2022-06-21,445705,Paper Boat Swing Pulpy Orange Juice,246,41,0,205,30,2,47,107,240,0,0
2022-06-22,445705,Paper Boat Swing Pulpy Orange Juice,205,47,0,158,30,2,47,107,240,0,0
2022-06-23,445705,Paper Boat Swing Pulpy Orange Juice,158,33,0,125,30,2,47,107,240,0,0
2022-06-24,445705,Paper Boat Swing Pulpy Orange Juice,125,16,0,109,30,2,47,107,240,0,0
2022-06-25,445705,Paper Boat Swing Pulpy Orange Juice,109,34,0,75,30,2,47,107,240,0,0
2022-06-26,445705,Paper Boat Swing Pulpy Orange Juice,75,36,240,279,30,2,47,107,240,0,0
2022-06-27,445705,Paper Boat Swing Pulpy Orange Juice,279,28,0,251,30,2,47,107,240,0,0
2022-06-28,445705,Paper Boat Swing Pulpy Orange Juice,251,32,0,219,30,2,47,107,240,0,0
2022-06-29,445705,Paper Boat Swing Pulpy Orange Juice,219,26,0,193,30,2,47,107,240,0,0
2022-06-30,445705,Paper Boat Swing Pulpy Orange Juice,193,29,0,164,30,2,47,107,240,0,0
2022-07-01,445705,Paper Boat Swing Pulpy Orange Juice,164,38,0,126,30,2,47,107,240,0,0
2022-07-02,445705,Paper Boat Swing Pulpy Orange Juice,126,40,0,86,30,2,47,107,240,0,0
2022-07-03,445705,Paper Boat Swing Pulpy Orange Juice,86,20,240,306,30,2,47,107,240,0,0
2022-07-04,445705,Paper Boat Swing Pulpy Orange Juice,306,26,0,280,30,2,47,107,240,0,0
2022-07-05,445705,Paper Boat Swing Pulpy Orange Juice,280,18,0,262,30,2,47,107,240,0,0
2022-07-06,445705,Paper Boat Swing Pulpy Orange Juice,262,44,0,218,30,2,47,107,240,0,0
2022-07-07,445705,Paper Boat Swing Pulpy Orange Juice,218,37,0,181,30,2,47,107,240,0,0
2022-07-08,445705,Paper Boat Swing Pulpy Orange Juice,181,15,0,166,30,2,47,107,240,0,0
2022-07-09,445705,Paper Boat Swing Pulpy Orange Juice,166,30,0,136,30,2,47,107,240,0,0
2022-07-10,445705,Paper Boat Swing Pulpy Orange Juice,136,28,0,108,30,2,47,107,240,0,0
2022-04-01,479890,Milka Milkinis Chocolate,538,28,0,510,26,5,28,158,286,0,0
2022-04-02,479890,Milka Milkinis Chocolate,510,22,0,488,26,5,28,158,286,0,0
2022-04-03,479890,Milka Milkinis Chocolate,488,22,0,466,26,5,28,158,286,0,0
2022-04-04,479890,Milka Milkinis Chocolate,466,26,0,440,26,5,28,158,286,0,0
2022-04-05,479890,Milka Milkinis Chocolate,440,23,0,417,26,5,28,158,286,0,0
2022-04-06,479890,Milka Milkinis Chocolate,417,26,0,391,26,5,28,158,286,0,0
2022-04-07,479890,Milka Milkinis Chocolate,391,30,0,361,26,5,28,158,286,0,0
2022-04-08,479890,Milka Milkinis Chocolate,361,16,0,345,26,5,28,158,286,0,0
2022-04-09,479890,Milka Milkinis Chocolate,345,21,0,324,26,5,28,158,286,0,0
2022-04-10,479890,Milka Milkinis Chocolate,324,26,0,298,26,5,28,158,286,0,0
2022-04-11,479890,Milka Milkinis Chocolate,298,36,0,262,26,5,28,158,286,0,0
2022-04-12,479890,Milka Milkinis Chocolate,262,31,0,231,26,5,28,158,286,0,0
2022-04-13,479890,Milka Milkinis Chocolate,231,26,0,205,26,5,28,158,286,0,0
2022-04-14,479890,Milka Milkinis Chocolate,205,29,0,176,26,5,28,158,286,0,0
2022-04-15,479890,Milka Milkinis Chocolate,176,25,0,151,26,5,28,158,286,0,0
2022-04-16,479890,Milka Milkinis Chocolate,151,33,286,404,26,5,28,158,286,0,0
2022-04-17,479890,Milka Milkinis Chocolate,404,29,0,375,26,5,28,158,286,0,0
2022-04-18,479890,Milka Milkinis Chocolate,375,34,0,341,26,5,28,158,286,0,0
2022-04-19,479890,Milka Milkinis Chocolate,341,17,0,324,26,5,28,158,286,0,0
2022-04-20,479890,Milka Milkinis Chocolate,324,21,0,303,26,5,28,158,286,0,0
2022-04-21,479890,Milka Milkinis Chocolate,303,28,0,275,26,5,28,158,286,0,0
2022-04-22,479890,Milka Milkinis Chocolate,275,29,0,246,26,5,28,158,286,0,0
2022-04-23,479890,Milka Milkinis Chocolate,246,42,0,204,26,5,28,158,286,0,0
2022-04-24,479890,Milka Milkinis Chocolate,204,14,0,190,26,5,28,158,286,0,0
2022-04-25,479890,Milka Milkinis Chocolate,190,26,0,164,26,5,28,158,286,0,0
2022-04-26,479890,Milka Milkinis Chocolate,164,25,0,139,26,5,28,158,286,0,0
2022-04-27,479890,Milka Milkinis Chocolate,139,28,286,397,26,5,28,158,286,0,0
2022-04-28,479890,Milka Milkinis Chocolate,397,37,0,360,26,5,28,158,286,0,0
2022-04-29,479890,Milka Milkinis Chocolate,360,32,0,328,26,5,28,158,286,0,0
2022-04-30,479890,Milka Milkinis Chocolate,328,16,0,312,26,5,28,158,286,0,0
2022-05-01,479890,Milka Milkinis Chocolate,312,36,0,276,26,5,28,158,286,0,0
2022-05-02,479890,Milka Milkinis Chocolate,276,36,0,240,26,5,28,158,286,0,0
2022-05-03,479890,Milka Milkinis Chocolate,240,28,0,212,26,5,28,158,286,0,0
2022-05-04,479890,Milka Milkinis Chocolate,212,15,0,197,26,5,28,158,286,0,0
2022-05-05,479890,Milka Milkinis Chocolate,197,25,0,172,26,5,28,158,286,0,0
2022-05-06,479890,Milka Milkinis Chocolate,172,29,0,143,26,5,28,158,286,0,0
2022-05-07,479890,Milka Milkinis Chocolate,143,32,286,397,26,5,28,158,286,0,0
2022-05-08,479890,Milka Milkinis Chocolate,397,14,0,383,26,5,28,158,286,0,0
2022-05-09,479890,Milka Milkinis Chocolate,383,21,0,362,26,5,28,158,286,0,0
2022-05-10,479890,Milka Milkinis Chocolate,362,33,0,329,26,5,28,158,286,0,0
2022-05-11,479890,Milka Milkinis Chocolate,329,36,0,293,26,5,28,158,286,0,0
2022-05-12,479890,Milka Milkinis Chocolate,293,29,0,264,26,5,28,158,286,0,0
2022-05-13,479890,Milka Milkinis Chocolate,264,33,0,231,26,5,28,158,286,0,0
2022-05-14,479890,Milka Milkinis Chocolate,231,29,0,202,26,5,28,158,286,0,0
2022-05-15,479890,Milka Milkinis Chocolate,202,32,0,170,26,5,28,158,286,0,0
2022-05-16,479890,Milka Milkinis Chocolate,170,27,0,143,26,5,28,158,286,0,0
2022-05-17,479890,Milka Milkinis Chocolate,143,29,286,400,26,5,28,158,286,0,0
2022-05-18,479890,Milka Milkinis Chocolate,400,18,0,382,26,5,28,158,286,0,0
2022-05-19,479890,Milka Milkinis Chocolate,382,31,0,351,26,5,28,158,286,0,0
2022-05-20,479890,Milka Milkinis Chocolate,351,18,0,333,26,5,28,158,286,0,0
2022-05-21,479890,Milka Milkinis Chocolate,333,31,0,302,26,5,28,158,286,0,0
2022-05-22,479890,Milka Milkinis Chocolate,302,23,0,279,26,5,28,158,286,0,0
2022-05-23,479890,Milka Milkinis Chocolate,279,28,0,251,26,5,28,158,286,0,0
2022-05-24,479890,Milka Milkinis Chocolate,251,20,0,231,26,5,28,158,286,0,0
2022-05-25,479890,Milka Milkinis Chocolate,231,23,0,208,26,5,28,158,286,0,0
2022-05-26,479890,Milka Milkinis Chocolate,208,28,0,180,26,5,28,158,286,0,0
2022-05-27,479890,Milka Milkinis Chocolate,180,31,0,149,26,5,28,158,286,0,0
2022-05-28,479890,Milka Milkinis Chocolate,149,33,286,402,26,5,28,158,286,0,0
2022-05-29,479890,Milka Milkinis Chocolate,402,19,0,383,26,5,28,158,286,0,0
2022-05-30,479890,Milka Milkinis Chocolate,383,16,0,367,26,5,28,158,286,0,0
2022-05-31,479890,Milka Milkinis Chocolate,367,20,0,347,26,5,28,158,286,0,0
2022-06-01,479890,Milka Milkinis Chocolate,347,19,0,328,26,5,28,158,286,0,0
2022-06-02,479890,Milka Milkinis Chocolate,328,36,0,292,26,5,28,158,286,0,0
2022-06-03,479890,Milka Milkinis Chocolate,292,35,0,257,26,5,28,158,286,0,0
2022-06-04,479890,Milka Milkinis Chocolate,257,20,0,237,26,5,28,158,286,0,0
2022-06-05,479890,Milka Milkinis Chocolate,237,37,0,200,26,5,28,158,286,0,0
2022-06-06,479890,Milka Milkinis Chocolate,200,34,0,166,26,5,28,158,286,0,0
2022-06-07,479890,Milka Milkinis Chocolate,166,15,0,151,26,5,28,158,286,0,0
2022-06-08,479890,Milka Milkinis Chocolate,151,19,286,418,26,5,28,158,286,0,0
2022-06-09,479890,Milka Milkinis Chocolate,418,15,0,403,26,5,28,158,286,0,0
2022-06-10,479890,Milka Milkinis Chocolate,403,25,0,378,26,5,28,158,286,0,0
2022-06-11,479890,Milka Milkinis Chocolate,378,26,0,352,26,5,28,158,286,0,0
2022-06-12,479890,Milka Milkinis Chocolate,352,26,0,326,26,5,28,158,286,0,0
2022-06-13,479890,Milka Milkinis Chocolate,326,13,0,313,26,5,28,158,286,0,0
2022-06-14,479890,Milka Milkinis Chocolate,313,17,0,296,26,5,28,158,286,0,0
2022-06-15,479890,Milka Milkinis Chocolate,296,28,0,268,26,5,28,158,286,0,0
2022-06-16,479890,Milka Milkinis Chocolate,268,30,0,238,26,5,28,158,286,0,0
2022-06-17,479890,Milka Milkinis Chocolate,238,13,0,225,26,5,28,158,286,0,0
2022-06-18,479890,Milka Milkinis Chocolate,225,18,0,207,26,5,28,158,286,0,0
2022-06-19,479890,Milka Milkinis Chocolate,207,33,0,174,26,5,28,158,286,0,0
2022-06-20,479890,Milka Milkinis Chocolate,174,18,0,156,26,5,28,158,286,0,0
2022-06-21,479890,Milka Milkinis Chocolate,156,26,286,416,26,5,28,158,286,0,0
2022-06-22,479890,Milka Milkinis Chocolate,416,17,0,399,26,5,28,158,286,0,0
2022-06-23,479890,Milka Milkinis Chocolate,399,31,0,368,26,5,28,158,286,0,0
2022-06-24,479890,Milka Milkinis Chocolate,368,13,0,355,26,5,28,158,286,0,0
2022-06-25,479890,Milka Milkinis Chocolate,355,24,0,331,26,5,28,158,286,0,0
2022-06-26,479890,Milka Milkinis Chocolate,331,32,0,299,26,5,28,158,286,0,0
2022-06-27,479890,Milka Milkinis Chocolate,299,30,0,269,26,5,28,158,286,0,0
2022-06-28,479890,Milka Milkinis Chocolate,269,23,0,246,26,5,28,158,286,0,0
2022-06-29,479890,Milka Milkinis Chocolate,246,21,0,225,26,5,28,158,286,0,0
2022-06-30,479890,Milka Milkinis Chocolate,225,24,0,201,26,5,28,158,286,0,0
2022-07-01,479890,Milka Milkinis Chocolate,201,18,0,183,26,5,28,158,286,0,0
2022-07-02,479890,Milka Milkinis Chocolate,183,25,0,158,26,5,28,158,286,0,0
2022-07-03,479890,Milka Milkinis Chocolate,158,25,286,419,26,5,28,158,286,0,0
2022-07-04,479890,Milka Milkinis Chocolate,419,23,0,396,26,5,28,158,286,0,0
2022-07-05,479890,Milka Milkinis Chocolate,396,33,0,363,26,5,28,158,286,0,0
2022-07-06,479890,Milka Milkinis Chocolate,363,19,0,344,26,5,28,158,286,0,0
2022-07-07,479890,Milka Milkinis Chocolate,344,15,0,329,26,5,28,158,286,0,0
2022-07-08,479890,Milka Milkinis Chocolate,329,23,0,306,26,5,28,158,286,0,0
2022-07-09,479890,Milka Milkinis Chocolate,306,27,0,279,26,5,28,158,286,0,0
2022-07-10,479890,Milka Milkinis Chocolate,279,25,0,254,26,5,28,158,286,0,0
2022-04-01,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,385,14,0,371,16,5,28,108,208,0,0
2022-04-02,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,371,14,0,357,16,5,28,108,208,0,0
2022-04-03,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,357,20,0,337,16,5,28,108,208,0,0
2022-04-04,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,337,17,0,320,16,5,28,108,208,0,0
2022-04-05,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,320,14,0,306,16,5,28,108,208,0,0
2022-04-06,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,306,20,0,286,16,5,28,108,208,0,0
2022-04-07,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,286,18,0,268,16,5,28,108,208,0,0
2022-04-08,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,268,11,0,257,16,5,28,108,208,0,0
2022-04-09,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,257,3,0,254,16,5,28,108,208,0,0
2022-04-10,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,254,11,0,243,16,5,28,108,208,0,0
2022-04-11,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,243,18,0,225,16,5,28,108,208,0,0
2022-04-12,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,225,20,0,205,16,5,28,108,208,0,0
2022-04-13,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,205,9,0,196,16,5,28,108,208,0,0
2022-04-14,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,196,19,0,177,16,5,28,108,208,0,0
2022-04-15,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,177,18,0,159,16,5,28,108,208,0,0
2022-04-16,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,159,22,0,137,16,5,28,108,208,0,0
2022-04-17,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,137,20,0,117,16,5,28,108,208,0,0
2022-04-18,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,117,21,0,96,16,5,28,108,208,0,0
2022-04-19,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,96,18,208,286,16,5,28,108,208,0,0
2022-04-20,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,286,18,0,268,16,5,28,108,208,0,0
2022-04-21,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,268,15,0,253,16,5,28,108,208,0,0
2022-04-22,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,253,19,0,234,16,5,28,108,208,0,0
2022-04-23,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,234,11,0,223,16,5,28,108,208,0,0
2022-04-24,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,223,15,0,208,16,5,28,108,208,0,0
2022-04-25,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,208,18,0,190,16,5,28,108,208,0,0
2022-04-26,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,190,22,0,168,16,5,28,108,208,0,0
2022-04-27,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,168,14,0,154,16,5,28,108,208,0,0
2022-04-28,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,154,20,0,134,16,5,28,108,208,0,0
2022-04-29,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,134,15,0,119,16,5,28,108,208,0,0
2022-04-30,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,119,20,0,99,16,5,28,108,208,0,0
2022-05-01,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,99,13,208,294,16,5,28,108,208,0,0
2022-05-02,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,294,19,0,275,16,5,28,108,208,0,0
2022-05-03,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,275,16,0,259,16,5,28,108,208,0,0
2022-05-04,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,259,11,0,248,16,5,28,108,208,0,0
2022-05-05,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,248,15,0,233,16,5,28,108,208,0,0
2022-05-06,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,233,21,0,212,16,5,28,108,208,0,0
2022-05-07,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,212,12,0,200,16,5,28,108,208,0,0
2022-05-08,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,200,10,0,190,16,5,28,108,208,0,0
2022-05-09,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,190,18,0,172,16,5,28,108,208,0,0
2022-05-10,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,172,9,0,163,16,5,28,108,208,0,0
2022-05-11,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,163,22,0,141,16,5,28,108,208,0,0
2022-05-12,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,141,22,0,119,16,5,28,108,208,0,0
2022-05-13,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,119,20,0,99,16,5,28,108,208,0,0
2022-05-14,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,99,16,208,291,16,5,28,108,208,0,0
2022-05-15,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,291,23,0,268,16,5,28,108,208,0,0
2022-05-16,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,268,21,0,247,16,5,28,108,208,0,0
2022-05-17,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,247,14,0,233,16,5,28,108,208,0,0
2022-05-18,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,233,22,0,211,16,5,28,108,208,0,0
2022-05-19,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,211,12,0,199,16,5,28,108,208,0,0
2022-05-20,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,199,15,0,184,16,5,28,108,208,0,0
2022-05-21,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,184,9,0,175,16,5,28,108,208,0,0
2022-05-22,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,175,17,0,158,16,5,28,108,208,0,0
2022-05-23,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,158,15,0,143,16,5,28,108,208,0,0
2022-05-24,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,143,14,0,129,16,5,28,108,208,0,0
2022-05-25,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,129,15,0,114,16,5,28,108,208,0,0
2022-05-26,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,114,14,0,100,16,5,28,108,208,0,0
2022-05-27,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,100,16,208,292,16,5,28,108,208,0,0
2022-05-28,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,292,21,0,271,16,5,28,108,208,0,0
2022-05-29,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,271,12,0,259,16,5,28,108,208,0,0
2022-05-30,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,259,19,0,240,16,5,28,108,208,0,0
2022-05-31,485518,Cornitos Rajma Crusties Lemon Chili Puffs - Pack of 2,240,17,0,223,16,5,28,108,208,0,0
